Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2018-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1608
2018-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1835
2018-01-01,2,Eixample,10,Sant Antoni,51,2150,1481
2018-01-01,2,Eixample,10,Sant Antoni,51,2151,1466
2018-01-01,2,Eixample,10,Sant Antoni,51,2152,1224
2018-01-01,2,Eixample,10,Sant Antoni,51,2153,1343
2018-01-01,2,Eixample,10,Sant Antoni,51,2154,1058
2018-01-01,2,Eixample,10,Sant Antoni,51,2155,1887
2018-01-01,2,Eixample,10,Sant Antoni,51,2156,1314
2018-01-01,2,Eixample,10,Sant Antoni,51,2157,1235
2018-01-01,2,Eixample,10,Sant Antoni,52,2158,1665
2018-01-01,2,Eixample,10,Sant Antoni,52,2159,1890
2018-01-01,2,Eixample,10,Sant Antoni,52,2160,1994
2018-01-01,2,Eixample,10,Sant Antoni,52,2161,1113
2018-01-01,2,Eixample,10,Sant Antoni,52,2162,1386
2018-01-01,2,Eixample,10,Sant Antoni,53,2163,1824
2018-01-01,2,Eixample,10,Sant Antoni,53,2164,1467
2018-01-01,2,Eixample,10,Sant Antoni,53,2165,1682
2018-01-01,2,Eixample,10,Sant Antoni,54,2166,2112
2018-01-01,2,Eixample,10,Sant Antoni,54,2167,2096
2018-01-01,2,Eixample,10,Sant Antoni,54,2168,2191
2018-01-01,2,Eixample,10,Sant Antoni,55,2169,1571
2018-01-01,2,Eixample,10,Sant Antoni,55,2170,1542
2018-01-01,2,Eixample,10,Sant Antoni,55,2171,1677
2018-01-01,2,Eixample,10,Sant Antoni,55,2172,1583
2018-01-01,2,Eixample,10,Sant Antoni,55,2173,1555
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1663
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,1979
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1735
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1580
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1258
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1401
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1737
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1179
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1143
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1916
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1777
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2108
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1822
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1828
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2898
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1201
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1653
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1728
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1516
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1157
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1136
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1447
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,1926
2018-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2013
2018-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1161
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,970
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1782
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2568
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1291
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1581
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2438
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1646
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1423
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1506
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1504
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2302
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2371
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1069
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2454
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2370
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,991
2018-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2485
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1526
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1364
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1356
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1669
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1930
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1078
2018-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1384
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1785
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1345
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1643
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1638
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1847
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1274
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2210
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1772
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1576
2018-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,879
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1529
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1406
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1234
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1388
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1084
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1612
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,1630
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1243
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1376
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2273
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1720
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1158
2018-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1180
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1242
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1281
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1382
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1623
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1778
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1675
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1002
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1269
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1707
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1751
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1547
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,1818
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1893
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1350
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1437
2018-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1263
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1239
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1483
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1375
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1243
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3090,1054
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1417
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1200
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1513
2018-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1185
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1615
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1572
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1599
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1364
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3099,959
2018-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1242
2018-01-01,3,Sants-Montjuïc,18,Sants,74,3101,2355
2018-01-01,3,Sants-Montjuïc,18,Sants,74,3102,1350
2018-01-01,3,Sants-Montjuïc,18,Sants,74,3103,1180
2018-01-01,3,Sants-Montjuïc,18,Sants,74,3104,1455
2018-01-01,3,Sants-Montjuïc,18,Sants,75,3105,1157
2018-01-01,3,Sants-Montjuïc,18,Sants,75,3106,1267
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3107,1578
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3108,1574
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3109,1594
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3110,1490
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3111,1282
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3112,1901
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3113,1641
2018-01-01,3,Sants-Montjuïc,18,Sants,76,3114,1486
2018-01-01,4,Les Corts,19,les Corts,77,4001,1265
2018-01-01,4,Les Corts,19,les Corts,77,4002,1956
2018-01-01,4,Les Corts,19,les Corts,77,4003,1077
2018-01-01,4,Les Corts,19,les Corts,77,4004,988
2018-01-01,4,Les Corts,19,les Corts,77,4005,1221
2018-01-01,4,Les Corts,19,les Corts,77,4006,1134
2018-01-01,4,Les Corts,19,les Corts,77,4007,1094
2018-01-01,4,Les Corts,19,les Corts,77,4008,996
2018-01-01,4,Les Corts,19,les Corts,77,4009,1423
2018-01-01,4,Les Corts,19,les Corts,78,4010,891
2018-01-01,4,Les Corts,19,les Corts,78,4011,1765
2018-01-01,4,Les Corts,19,les Corts,78,4012,1393
2018-01-01,4,Les Corts,19,les Corts,78,4013,1263
2018-01-01,4,Les Corts,19,les Corts,78,4014,865
2018-01-01,4,Les Corts,19,les Corts,78,4015,1895
2018-01-01,4,Les Corts,19,les Corts,78,4016,1101
2018-01-01,4,Les Corts,19,les Corts,79,4017,1155
2018-01-01,4,Les Corts,19,les Corts,79,4018,1551
2018-01-01,4,Les Corts,19,les Corts,79,4019,1338
2018-01-01,4,Les Corts,19,les Corts,79,4020,1470
2018-01-01,4,Les Corts,19,les Corts,79,4021,1322
2018-01-01,4,Les Corts,19,les Corts,80,4022,1605
2018-01-01,4,Les Corts,19,les Corts,81,4023,1084
2018-01-01,4,Les Corts,19,les Corts,81,4024,1068
2018-01-01,4,Les Corts,19,les Corts,82,4025,1166
2018-01-01,4,Les Corts,19,les Corts,82,4026,1243
2018-01-01,4,Les Corts,19,les Corts,82,4027,1248
2018-01-01,4,Les Corts,19,les Corts,83,4028,1310
2018-01-01,4,Les Corts,19,les Corts,83,4029,1139
2018-01-01,4,Les Corts,19,les Corts,83,4030,1781
2018-01-01,4,Les Corts,19,les Corts,84,4031,1750
2018-01-01,4,Les Corts,19,les Corts,84,4032,1537
2018-01-01,4,Les Corts,19,les Corts,84,4033,1164
2018-01-01,4,Les Corts,19,les Corts,84,4034,1497
2018-01-01,4,Les Corts,19,les Corts,84,4035,1397
2018-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,1729
