Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1795
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,2169
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,1493
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,1613
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,1835
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,2434
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1955
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1343
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,1287
2016-01-01,2,Eixample,5,el Fort Pienc,20,2001,1285
2016-01-01,2,Eixample,5,el Fort Pienc,20,2002,2208
2016-01-01,2,Eixample,5,el Fort Pienc,20,2003,1271
2016-01-01,2,Eixample,5,el Fort Pienc,20,2004,1478
2016-01-01,2,Eixample,5,el Fort Pienc,20,2005,2080
2016-01-01,2,Eixample,5,el Fort Pienc,20,2006,1611
2016-01-01,2,Eixample,5,el Fort Pienc,20,2007,1260
2016-01-01,2,Eixample,5,el Fort Pienc,20,2008,1884
2016-01-01,2,Eixample,5,el Fort Pienc,20,2009,1750
2016-01-01,2,Eixample,5,el Fort Pienc,21,2010,1167
2016-01-01,2,Eixample,5,el Fort Pienc,21,2011,1101
2016-01-01,2,Eixample,5,el Fort Pienc,21,2012,1555
2016-01-01,2,Eixample,5,el Fort Pienc,21,2013,1160
2016-01-01,2,Eixample,5,el Fort Pienc,22,2014,1311
2016-01-01,2,Eixample,5,el Fort Pienc,22,2015,1545
2016-01-01,2,Eixample,5,el Fort Pienc,22,2016,1873
2016-01-01,2,Eixample,5,el Fort Pienc,22,2017,1971
2016-01-01,2,Eixample,5,el Fort Pienc,22,2018,1846
2016-01-01,2,Eixample,5,el Fort Pienc,22,2019,1934
2016-01-01,2,Eixample,5,el Fort Pienc,22,2020,1403
2016-01-01,2,Eixample,6,la Sagrada Família,23,2021,1456
2016-01-01,2,Eixample,6,la Sagrada Família,23,2022,1278
2016-01-01,2,Eixample,6,la Sagrada Família,23,2023,1086
2016-01-01,2,Eixample,6,la Sagrada Família,23,2024,1095
2016-01-01,2,Eixample,6,la Sagrada Família,24,2025,1210
2016-01-01,2,Eixample,6,la Sagrada Família,24,2026,2132
2016-01-01,2,Eixample,6,la Sagrada Família,24,2027,1971
2016-01-01,2,Eixample,6,la Sagrada Família,24,2028,2050
2016-01-01,2,Eixample,6,la Sagrada Família,24,2029,1177
2016-01-01,2,Eixample,6,la Sagrada Família,24,2030,1246
2016-01-01,2,Eixample,6,la Sagrada Família,24,2031,1070
2016-01-01,2,Eixample,6,la Sagrada Família,24,2032,1204
2016-01-01,2,Eixample,6,la Sagrada Família,25,2033,1175
2016-01-01,2,Eixample,6,la Sagrada Família,25,2034,1194
2016-01-01,2,Eixample,6,la Sagrada Família,25,2035,1324
2016-01-01,2,Eixample,6,la Sagrada Família,25,2036,1216
2016-01-01,2,Eixample,6,la Sagrada Família,25,2037,1219
2016-01-01,2,Eixample,6,la Sagrada Família,25,2038,1608
2016-01-01,2,Eixample,6,la Sagrada Família,25,2039,1722
2016-01-01,2,Eixample,6,la Sagrada Família,25,2040,1651
2016-01-01,2,Eixample,6,la Sagrada Família,26,2041,1634
2016-01-01,2,Eixample,6,la Sagrada Família,26,2042,1663
2016-01-01,2,Eixample,6,la Sagrada Família,26,2043,1463
2016-01-01,2,Eixample,6,la Sagrada Família,26,2044,1251
2016-01-01,2,Eixample,6,la Sagrada Família,26,2045,1185
2016-01-01,2,Eixample,6,la Sagrada Família,26,2046,1850
2016-01-01,2,Eixample,6,la Sagrada Família,26,2047,1919
2016-01-01,2,Eixample,6,la Sagrada Família,26,2048,1240
2016-01-01,2,Eixample,6,la Sagrada Família,27,2049,2049
2016-01-01,2,Eixample,6,la Sagrada Família,27,2050,1616
2016-01-01,2,Eixample,6,la Sagrada Família,27,2051,1895
2016-01-01,2,Eixample,6,la Sagrada Família,27,2052,1832
2016-01-01,2,Eixample,6,la Sagrada Família,27,2053,1824
2016-01-01,2,Eixample,6,la Sagrada Família,27,2054,1849
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1862
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,1471
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,1257
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,1378
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,1682
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,1704
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,1317
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,1530
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,1203
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,1345
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1871
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1810
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,1680
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,1656
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,1374
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1310
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,1688
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,1200
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,1683
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,1218
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,1253
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,1673
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,1523
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,1426
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,1261
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,1489
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,2135
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,902
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1791
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2015
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,1452
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,1430
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,1427
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,1646
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1955
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,1662
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1836
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1837
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,1564
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,1433
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,1525
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,1405
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,1107
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,1514
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,1494
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,1385
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,2121
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,1447
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,1719
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,1141
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2024
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,1452
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,1635
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,1639
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2030
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1885
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1751
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,1350
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2065
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,1646
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,1370
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,1069
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,1195
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,1473
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,1283
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,1203
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,1236
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,1083
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,1114
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,1130
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,1718
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,1522
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,1129
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,1298
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,1537
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,1115
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,1183
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,1207
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,856
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,1395
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2081
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,903
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,1410
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1940
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1632
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1922
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,1247
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,2055
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,1276
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,1474
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1218
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,1141
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2172
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1590
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1825
2016-01-01,2,Eixample,10,Sant Antoni,51,2150,1508
2016-01-01,2,Eixample,10,Sant Antoni,51,2151,1464
2016-01-01,2,Eixample,10,Sant Antoni,51,2152,1238
2016-01-01,2,Eixample,10,Sant Antoni,51,2153,1319
2016-01-01,2,Eixample,10,Sant Antoni,51,2154,1045
2016-01-01,2,Eixample,10,Sant Antoni,51,2155,1875
2016-01-01,2,Eixample,10,Sant Antoni,51,2156,1284
2016-01-01,2,Eixample,10,Sant Antoni,51,2157,1202
2016-01-01,2,Eixample,10,Sant Antoni,52,2158,1613
2016-01-01,2,Eixample,10,Sant Antoni,52,2159,1831
2016-01-01,2,Eixample,10,Sant Antoni,52,2160,2029
2016-01-01,2,Eixample,10,Sant Antoni,52,2161,1123
2016-01-01,2,Eixample,10,Sant Antoni,52,2162,1384
2016-01-01,2,Eixample,10,Sant Antoni,53,2163,1814
2016-01-01,2,Eixample,10,Sant Antoni,53,2164,1429
2016-01-01,2,Eixample,10,Sant Antoni,53,2165,1649
2016-01-01,2,Eixample,10,Sant Antoni,54,2166,2153
2016-01-01,2,Eixample,10,Sant Antoni,54,2167,2120
2016-01-01,2,Eixample,10,Sant Antoni,54,2168,2189
2016-01-01,2,Eixample,10,Sant Antoni,55,2169,1580
2016-01-01,2,Eixample,10,Sant Antoni,55,2170,1575
2016-01-01,2,Eixample,10,Sant Antoni,55,2171,1645
2016-01-01,2,Eixample,10,Sant Antoni,55,2172,1596
2016-01-01,2,Eixample,10,Sant Antoni,55,2173,1570
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1651
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,2039
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1672
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1555
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1246
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1391
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1768
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1220
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1225
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1866
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1729
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2095
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1875
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1907
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2974
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1202
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1659
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1708
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1498
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1206
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1147
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1442
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,2031
2016-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2023
2016-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1146
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,995
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1801
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2319
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1287
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1579
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2492
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1599
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1409
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1518
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1451
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2317
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2363
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1093
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2399
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2347
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,1031
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2397
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1518
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1386
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1380
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1632
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1912
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1048
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1440
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1807
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1374
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1698
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1584
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1810
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1297
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2168
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1788
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1569
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,820
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1526
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1359
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1208
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1327
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1088
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1667
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,1318
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1231
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1396
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2351
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1725
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1150
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1172
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1288
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1297
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1376
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1563
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1791
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1626
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1018
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1283
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1672
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1823
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1538
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,1868
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1803
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1347
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1436
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1206
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1260
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1499
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1433
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1199
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3090,1051
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1430
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1275
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1540
2016-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1143
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1632
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1514
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1651
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1367
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3099,1008
2016-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1237
2016-01-01,3,Sants-Montjuïc,18,Sants,74,3101,1815
2016-01-01,3,Sants-Montjuïc,18,Sants,74,3102,1326
2016-01-01,3,Sants-Montjuïc,18,Sants,74,3103,1193
2016-01-01,3,Sants-Montjuïc,18,Sants,74,3104,1455
2016-01-01,3,Sants-Montjuïc,18,Sants,75,3105,1181
2016-01-01,3,Sants-Montjuïc,18,Sants,75,3106,1243
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3107,1510
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3108,1582
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3109,1495
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3110,1538
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3111,1304
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3112,1879
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3113,1627
2016-01-01,3,Sants-Montjuïc,18,Sants,76,3114,1444
2016-01-01,4,Les Corts,19,les Corts,77,4001,1256
2016-01-01,4,Les Corts,19,les Corts,77,4002,1925
2016-01-01,4,Les Corts,19,les Corts,77,4003,1096
2016-01-01,4,Les Corts,19,les Corts,77,4004,1012
2016-01-01,4,Les Corts,19,les Corts,77,4005,1240
2016-01-01,4,Les Corts,19,les Corts,77,4006,1144
2016-01-01,4,Les Corts,19,les Corts,77,4007,1066
2016-01-01,4,Les Corts,19,les Corts,77,4008,996
2016-01-01,4,Les Corts,19,les Corts,77,4009,1408
2016-01-01,4,Les Corts,19,les Corts,78,4010,944
2016-01-01,4,Les Corts,19,les Corts,78,4011,1660
2016-01-01,4,Les Corts,19,les Corts,78,4012,1402
2016-01-01,4,Les Corts,19,les Corts,78,4013,1253
2016-01-01,4,Les Corts,19,les Corts,78,4014,826
2016-01-01,4,Les Corts,19,les Corts,78,4015,1885
2016-01-01,4,Les Corts,19,les Corts,78,4016,1081
2016-01-01,4,Les Corts,19,les Corts,79,4017,1110
2016-01-01,4,Les Corts,19,les Corts,79,4018,1520
2016-01-01,4,Les Corts,19,les Corts,79,4019,1309
2016-01-01,4,Les Corts,19,les Corts,79,4020,1438
2016-01-01,4,Les Corts,19,les Corts,79,4021,1267
2016-01-01,4,Les Corts,19,les Corts,80,4022,1557
2016-01-01,4,Les Corts,19,les Corts,81,4023,1097
2016-01-01,4,Les Corts,19,les Corts,81,4024,1062
2016-01-01,4,Les Corts,19,les Corts,82,4025,1173
2016-01-01,4,Les Corts,19,les Corts,82,4026,1370
2016-01-01,4,Les Corts,19,les Corts,82,4027,1173
2016-01-01,4,Les Corts,19,les Corts,83,4028,1365
2016-01-01,4,Les Corts,19,les Corts,83,4029,1171
2016-01-01,4,Les Corts,19,les Corts,83,4030,1735
2016-01-01,4,Les Corts,19,les Corts,84,4031,1848
2016-01-01,4,Les Corts,19,les Corts,84,4032,1539
2016-01-01,4,Les Corts,19,les Corts,84,4033,1168
2016-01-01,4,Les Corts,19,les Corts,84,4034,1480
2016-01-01,4,Les Corts,19,les Corts,84,4035,1400
