Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2017-01-01,2,Eixample,6,la Sagrada Família,32,22450.8
2017-01-01,2,Eixample,6,la Sagrada Família,33,21085.15
2017-01-01,2,Eixample,6,la Sagrada Família,34,17975.51
2017-01-01,2,Eixample,6,la Sagrada Família,35,21926.63
2017-01-01,2,Eixample,6,la Sagrada Família,36,24617.21
2017-01-01,2,Eixample,6,la Sagrada Família,37,23857.01
2017-01-01,2,Eixample,6,la Sagrada Família,38,24121.08
2017-01-01,2,Eixample,6,la Sagrada Família,39,20334.87
2017-01-01,2,Eixample,6,la Sagrada Família,40,19853.56
2017-01-01,2,Eixample,6,la Sagrada Família,41,21429.78
2017-01-01,2,Eixample,6,la Sagrada Família,42,24999.97
2017-01-01,2,Eixample,6,la Sagrada Família,43,23194.14
2017-01-01,2,Eixample,6,la Sagrada Família,44,19542.85
2017-01-01,2,Eixample,6,la Sagrada Família,45,23263.97
2017-01-01,2,Eixample,6,la Sagrada Família,46,19139.91
2017-01-01,2,Eixample,6,la Sagrada Família,47,21396.35
2017-01-01,2,Eixample,6,la Sagrada Família,48,20287.16
2017-01-01,2,Eixample,6,la Sagrada Família,49,19015.51
2017-01-01,2,Eixample,6,la Sagrada Família,50,20586.05
2017-01-01,2,Eixample,6,la Sagrada Família,51,20626.21
2017-01-01,2,Eixample,6,la Sagrada Família,52,21925.5
2017-01-01,2,Eixample,6,la Sagrada Família,53,22456.63
2017-01-01,2,Eixample,6,la Sagrada Família,54,22238.08
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,55,23772.85
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,56,23133.03
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,57,29432.35
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,58,26556.57
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,59,27885.44
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,60,25453.12
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,61,21985.83
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,62,27106.43
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,63,35568.67
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,64,30119.05
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,65,26045.11
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,66,24784.41
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,67,22388.63
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,68,22723.43
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,69,27053.39
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,70,26641.26
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,71,28720.91
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,72,32824.11
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,73,28598.85
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,74,28804.96
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,75,27880.49
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,76,29770.65
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,77,29761.91
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,78,34225.84
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,79,31808.73
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,80,35134.13
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,81,32841.33
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,82,30986.74
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,83,37992.22
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,25795.2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,27984.87
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,28476.74
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,26485.33
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,28525.52
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,26384.82
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,24373.12
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,24920.11
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,24684.58
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,25802.65
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,26798.61
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,24754.84
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,22913.41
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,22378.6
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,23119.57
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,26501.72
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,25547.1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,23112.17
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,28531.04
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,21809.6
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,27052.59
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,22326.59
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,28751.69
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,29414.3
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,30984.93
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,30925.74
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,110,23051.85
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,111,24532.31
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,112,29423.71
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,113,28092.57
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,114,24093.91
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,115,22520.96
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,116,27819.96
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,117,25076.83
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,118,27046.44
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,119,25463.77
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,120,23195.04
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,121,25394.75
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,122,29746.44
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,123,23479.52
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,124,25757.94
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,125,24674.39
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,126,24397.52
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,127,23021.95
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,128,21345.04
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,129,24640.72
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,130,34110.42
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,131,21829.22
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,132,22116.84
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,133,24286.19
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,134,22224.89
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,135,20343.19
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,136,23883.1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,137,19311.64
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,138,24440.97
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,139,21079.73
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,140,23231.32
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,141,21837.53
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,142,19637.21
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,143,24499.57
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,144,24163.95
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,145,22144.86
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,146,23079.66
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,147,20903.07
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,148,23169.61
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,149,22545.76
2017-01-01,2,Eixample,10,Sant Antoni,150,20505.99
2017-01-01,2,Eixample,10,Sant Antoni,151,22188.07
2017-01-01,2,Eixample,10,Sant Antoni,152,24026.69
2017-01-01,2,Eixample,10,Sant Antoni,153,24958.41
2017-01-01,2,Eixample,10,Sant Antoni,154,18140.46
2017-01-01,2,Eixample,10,Sant Antoni,155,19431.58
2017-01-01,2,Eixample,10,Sant Antoni,156,21112.86
2017-01-01,2,Eixample,10,Sant Antoni,157,19576.73
2017-01-01,2,Eixample,10,Sant Antoni,158,21928.84
2017-01-01,2,Eixample,10,Sant Antoni,159,22147.17
2017-01-01,2,Eixample,10,Sant Antoni,160,24519.45
2017-01-01,2,Eixample,10,Sant Antoni,161,22004.86
2017-01-01,2,Eixample,10,Sant Antoni,162,19614.46
2017-01-01,2,Eixample,10,Sant Antoni,163,22845.98
2017-01-01,2,Eixample,10,Sant Antoni,164,24207.87
2017-01-01,2,Eixample,10,Sant Antoni,165,21935.91
2017-01-01,2,Eixample,10,Sant Antoni,166,20820.39
2017-01-01,2,Eixample,10,Sant Antoni,167,21811.58
2017-01-01,2,Eixample,10,Sant Antoni,168,21594.35
2017-01-01,2,Eixample,10,Sant Antoni,169,20256.75
2017-01-01,2,Eixample,10,Sant Antoni,170,20802.25
2017-01-01,2,Eixample,10,Sant Antoni,171,18532.9
2017-01-01,2,Eixample,10,Sant Antoni,172,19583.36
2017-01-01,2,Eixample,10,Sant Antoni,173,21077.87
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,17561.26
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,15646.85
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,13971.02
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,17793.24
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,16304.76
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,15520.01
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,15953.21
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,16151.15
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,17310.92
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,15150.59
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,12968.53
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,15485.48
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,14938.37
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,13724.08
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,14917.71
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,14106.69
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,13878.57
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,15312.89
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,14799.16
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,18768.15
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,18347.61
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,17068.54
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,15087.56
2017-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,16290.88
2017-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,13040.36
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,26,17301.18
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,27,17348.27
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,28,20244.61
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,29,14657.44
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,30,17271.68
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,31,16014.46
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,32,14129.74
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,33,12248.27
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,34,16733.18
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,35,16887.43
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,36,18261.51
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,37,17798.11
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,38,11728.29
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,39,12385.29
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,40,21569.44
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,41,18160.52
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,42,18057.55
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,43,18722.31
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,44,17205.19
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,45,19479.09
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,46,23922.07
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,47,17770.36
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,48,22666.03
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,49,19702.86
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,50,20027.26
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,51,16374.41
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,52,16625.73
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,53,17458.76
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,54,19042.09
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,55,18942.84
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,56,18938.18
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,57,17464.51
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,58,21445.04
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,59,16400.68
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,60,20961.45
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,61,17781.18
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,62,18257.92
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,63,18025.54
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,64,18796.66
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,65,20388.64
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,66,18369.33
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,67,18861.75
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,17069.34
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,20309.67
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,16089.91
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,15777.88
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,72,16426.16
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,73,19378.53
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,74,18022.62
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,75,17373.31
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,76,17052.64
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,77,17864.67
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,78,17823.63
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,79,16230.16
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,80,17681.9
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,81,19650.2
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,82,21491.45
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,83,19652.24
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,84,19676.28
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,85,19772.61
2017-01-01,3,Sants-Montjuïc,18,Sants,86,24611.44
2017-01-01,3,Sants-Montjuïc,18,Sants,87,22595.09
2017-01-01,3,Sants-Montjuïc,18,Sants,88,19759.68
2017-01-01,3,Sants-Montjuïc,18,Sants,89,21788.23
2017-01-01,3,Sants-Montjuïc,18,Sants,90,23249.83
2017-01-01,3,Sants-Montjuïc,18,Sants,91,21707.33
2017-01-01,3,Sants-Montjuïc,18,Sants,92,20372.59
2017-01-01,3,Sants-Montjuïc,18,Sants,93,21012.86
2017-01-01,3,Sants-Montjuïc,18,Sants,94,22021.0
2017-01-01,3,Sants-Montjuïc,18,Sants,95,19334.8
2017-01-01,3,Sants-Montjuïc,18,Sants,96,17905.41
2017-01-01,3,Sants-Montjuïc,18,Sants,97,14102.95
2017-01-01,3,Sants-Montjuïc,18,Sants,98,17378.44
2017-01-01,3,Sants-Montjuïc,18,Sants,99,18756.88
2017-01-01,3,Sants-Montjuïc,18,Sants,100,19068.71
2017-01-01,3,Sants-Montjuïc,18,Sants,101,18182.09
2017-01-01,3,Sants-Montjuïc,18,Sants,102,19028.63
2017-01-01,3,Sants-Montjuïc,18,Sants,103,19376.72
2017-01-01,3,Sants-Montjuïc,18,Sants,104,17875.65
2017-01-01,3,Sants-Montjuïc,18,Sants,105,17730.79
2017-01-01,3,Sants-Montjuïc,18,Sants,106,18592.45
2017-01-01,3,Sants-Montjuïc,18,Sants,107,20615.12
2017-01-01,3,Sants-Montjuïc,18,Sants,108,19071.79
2017-01-01,3,Sants-Montjuïc,18,Sants,109,19824.68
2017-01-01,3,Sants-Montjuïc,18,Sants,110,20845.05
2017-01-01,3,Sants-Montjuïc,18,Sants,111,19860.57
2017-01-01,3,Sants-Montjuïc,18,Sants,112,24755.87
2017-01-01,3,Sants-Montjuïc,18,Sants,113,26921.13
2017-01-01,3,Sants-Montjuïc,18,Sants,114,25586.08
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,211,17419.03
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,212,15677.99
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,213,13163.89
2017-01-01,4,Les Corts,19,les Corts,1,23167.47
2017-01-01,4,Les Corts,19,les Corts,2,27064.65
2017-01-01,4,Les Corts,19,les Corts,3,25243.87
2017-01-01,4,Les Corts,19,les Corts,4,24217.36
2017-01-01,4,Les Corts,19,les Corts,5,22463.37
2017-01-01,4,Les Corts,19,les Corts,6,24221.51
2017-01-01,4,Les Corts,19,les Corts,7,20187.76
2017-01-01,4,Les Corts,19,les Corts,8,22298.97
2017-01-01,4,Les Corts,19,les Corts,9,24458.7
2017-01-01,4,Les Corts,19,les Corts,10,26697.45
2017-01-01,4,Les Corts,19,les Corts,11,26063.36
2017-01-01,4,Les Corts,19,les Corts,12,25172.05
2017-01-01,4,Les Corts,19,les Corts,13,28084.73
2017-01-01,4,Les Corts,19,les Corts,14,27262.75
2017-01-01,4,Les Corts,19,les Corts,15,26991.59
2017-01-01,4,Les Corts,19,les Corts,16,26780.2
2017-01-01,4,Les Corts,19,les Corts,17,26653.15
2017-01-01,4,Les Corts,19,les Corts,18,28169.15
2017-01-01,4,Les Corts,19,les Corts,19,35426.77
2017-01-01,4,Les Corts,19,les Corts,20,29191.06
2017-01-01,4,Les Corts,19,les Corts,21,33011.93
2017-01-01,4,Les Corts,19,les Corts,22,27718.94
2017-01-01,4,Les Corts,19,les Corts,23,41640.99
2017-01-01,4,Les Corts,19,les Corts,24,40655.03
2017-01-01,4,Les Corts,19,les Corts,25,25625.65
2017-01-01,4,Les Corts,19,les Corts,26,26748.41
2017-01-01,4,Les Corts,19,les Corts,27,24620.48
2017-01-01,4,Les Corts,19,les Corts,28,24641.06
2017-01-01,4,Les Corts,19,les Corts,29,32511.01
2017-01-01,4,Les Corts,19,les Corts,30,28417.64
2017-01-01,4,Les Corts,19,les Corts,31,22794.38
2017-01-01,4,Les Corts,19,les Corts,32,23961.02
2017-01-01,4,Les Corts,19,les Corts,33,23380.08
2017-01-01,4,Les Corts,19,les Corts,34,29514.25
2017-01-01,4,Les Corts,19,les Corts,35,27133.99
2017-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,36,20835.35
2017-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,37,22825.38
