Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2016-01-01,1,Ciutat Vella,3,la Barceloneta,35,14001.28
2016-01-01,1,Ciutat Vella,3,la Barceloneta,36,14950.58
2016-01-01,1,Ciutat Vella,3,la Barceloneta,37,14562.48
2016-01-01,1,Ciutat Vella,3,la Barceloneta,38,13832.13
2016-01-01,1,Ciutat Vella,3,la Barceloneta,39,15643.15
2016-01-01,1,Ciutat Vella,3,la Barceloneta,40,16005.85
2016-01-01,1,Ciutat Vella,3,la Barceloneta,41,14148.93
2016-01-01,1,Ciutat Vella,3,la Barceloneta,42,16194.51
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,20980.97
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,20127.52
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,16207.72
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,16108.25
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,14497.2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,11784.06
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,16307.69
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,16576.32
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,13206.87
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,20476.4
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,14346.43
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,15559.09
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,19632.9
2016-01-01,2,Eixample,5,el Fort Pienc,1,20239.28
2016-01-01,2,Eixample,5,el Fort Pienc,2,19393.56
2016-01-01,2,Eixample,5,el Fort Pienc,3,23457.37
2016-01-01,2,Eixample,5,el Fort Pienc,4,17252.8
2016-01-01,2,Eixample,5,el Fort Pienc,5,23855.04
2016-01-01,2,Eixample,5,el Fort Pienc,6,24487.8
2016-01-01,2,Eixample,5,el Fort Pienc,7,25034.4
2016-01-01,2,Eixample,5,el Fort Pienc,8,23344.07
2016-01-01,2,Eixample,5,el Fort Pienc,9,22446.49
2016-01-01,2,Eixample,5,el Fort Pienc,10,20758.39
2016-01-01,2,Eixample,5,el Fort Pienc,11,22905.68
2016-01-01,2,Eixample,5,el Fort Pienc,12,18432.05
2016-01-01,2,Eixample,5,el Fort Pienc,13,19774.7
2016-01-01,2,Eixample,5,el Fort Pienc,14,16778.85
2016-01-01,2,Eixample,5,el Fort Pienc,15,18779.5
2016-01-01,2,Eixample,5,el Fort Pienc,16,24117.17
2016-01-01,2,Eixample,5,el Fort Pienc,17,22969.03
2016-01-01,2,Eixample,5,el Fort Pienc,18,23813.22
2016-01-01,2,Eixample,5,el Fort Pienc,19,21397.0
2016-01-01,2,Eixample,5,el Fort Pienc,20,19293.06
2016-01-01,2,Eixample,6,la Sagrada Família,21,20446.86
2016-01-01,2,Eixample,6,la Sagrada Família,22,21367.15
2016-01-01,2,Eixample,6,la Sagrada Família,23,21838.56
2016-01-01,2,Eixample,6,la Sagrada Família,24,19044.61
2016-01-01,2,Eixample,6,la Sagrada Família,25,18785.25
2016-01-01,2,Eixample,6,la Sagrada Família,26,20895.08
2016-01-01,2,Eixample,6,la Sagrada Família,27,22496.61
2016-01-01,2,Eixample,6,la Sagrada Família,28,21444.01
2016-01-01,2,Eixample,6,la Sagrada Família,29,19257.68
2016-01-01,2,Eixample,6,la Sagrada Família,30,17617.06
2016-01-01,2,Eixample,6,la Sagrada Família,31,24814.1
2016-01-01,2,Eixample,6,la Sagrada Família,32,22355.16
2016-01-01,2,Eixample,6,la Sagrada Família,33,21057.11
2016-01-01,2,Eixample,6,la Sagrada Família,34,17661.03
2016-01-01,2,Eixample,6,la Sagrada Família,35,21933.45
2016-01-01,2,Eixample,6,la Sagrada Família,36,24050.88
2016-01-01,2,Eixample,6,la Sagrada Família,37,23782.44
2016-01-01,2,Eixample,6,la Sagrada Família,38,24709.32
2016-01-01,2,Eixample,6,la Sagrada Família,39,20321.62
2016-01-01,2,Eixample,6,la Sagrada Família,40,18507.66
2016-01-01,2,Eixample,6,la Sagrada Família,41,21630.07
2016-01-01,2,Eixample,6,la Sagrada Família,42,25577.32
2016-01-01,2,Eixample,6,la Sagrada Família,43,23297.9
2016-01-01,2,Eixample,6,la Sagrada Família,44,19257.6
2016-01-01,2,Eixample,6,la Sagrada Família,45,22642.95
2016-01-01,2,Eixample,6,la Sagrada Família,46,19186.74
2016-01-01,2,Eixample,6,la Sagrada Família,47,21202.44
2016-01-01,2,Eixample,6,la Sagrada Família,48,20195.74
2016-01-01,2,Eixample,6,la Sagrada Família,49,19181.23
2016-01-01,2,Eixample,6,la Sagrada Família,50,21185.23
2016-01-01,2,Eixample,6,la Sagrada Família,51,20098.48
2016-01-01,2,Eixample,6,la Sagrada Família,52,21307.92
2016-01-01,2,Eixample,6,la Sagrada Família,53,23482.17
2016-01-01,2,Eixample,6,la Sagrada Família,54,22791.26
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,55,22961.16
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,56,24958.87
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,57,29604.01
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,58,26040.38
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,59,27683.27
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,60,24457.77
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,61,22039.37
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,62,25790.24
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,63,34698.29
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,64,29641.91
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,65,24911.83
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,66,25430.71
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,67,21943.62
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,68,22655.7
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,69,25889.81
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,70,26028.65
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,71,28423.1
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,72,31853.25
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,73,29738.72
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,74,30549.69
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,75,24904.71
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,76,29222.82
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,77,28131.26
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,78,32034.4
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,79,38138.1
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,80,36130.9
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,81,32722.23
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,82,28286.47
2016-01-01,2,Eixample,7,la Dreta de l'Eixample,83,37400.29
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,26344.87
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,27923.28
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,27680.35
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,25021.91
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,26382.49
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,25154.43
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,23847.02
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,24265.05
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,23449.33
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,24815.53
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,26521.92
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,23375.79
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,23242.06
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,21667.51
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,23071.84
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,26349.96
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,24647.71
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,23537.97
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,27991.97
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,21004.34
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,27102.28
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,22139.42
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,28137.34
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,29158.22
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,28584.09
2016-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,29501.36
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,110,23108.24
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,111,24739.15
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,112,29084.58
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,113,29104.82
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,114,23884.83
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,115,21075.88
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,116,28855.61
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,117,24056.96
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,118,26616.54
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,119,23427.7
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,120,23527.21
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,121,24207.85
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,122,30438.89
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,123,23111.63
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,124,26091.51
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,125,24059.3
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,126,25473.03
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,127,22507.12
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,128,21994.81
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,129,23833.82
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,130,33636.05
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,131,21940.95
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,132,21983.58
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,133,24186.48
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,134,22072.64
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,135,20379.34
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,136,25802.83
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,137,20853.31
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,138,24202.15
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,139,20564.59
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,140,22346.89
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,141,21174.48
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,142,19124.33
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,143,22169.95
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,144,23261.5
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,145,21387.75
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,146,24294.67
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,147,20138.11
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,148,23057.65
2016-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,149,21338.84
2016-01-01,2,Eixample,10,Sant Antoni,150,19749.81
2016-01-01,2,Eixample,10,Sant Antoni,151,22550.1
2016-01-01,2,Eixample,10,Sant Antoni,152,25026.21
2016-01-01,2,Eixample,10,Sant Antoni,153,22258.85
2016-01-01,2,Eixample,10,Sant Antoni,154,18197.32
2016-01-01,2,Eixample,10,Sant Antoni,155,19338.24
2016-01-01,2,Eixample,10,Sant Antoni,156,21089.85
2016-01-01,2,Eixample,10,Sant Antoni,157,20404.8
2016-01-01,2,Eixample,10,Sant Antoni,158,22215.6
2016-01-01,2,Eixample,10,Sant Antoni,159,21310.07
2016-01-01,2,Eixample,10,Sant Antoni,160,23707.69
2016-01-01,2,Eixample,10,Sant Antoni,161,20899.22
2016-01-01,2,Eixample,10,Sant Antoni,162,19306.02
2016-01-01,2,Eixample,10,Sant Antoni,163,23327.19
2016-01-01,2,Eixample,10,Sant Antoni,164,23477.5
2016-01-01,2,Eixample,10,Sant Antoni,165,22538.5
2016-01-01,2,Eixample,10,Sant Antoni,166,20879.66
2016-01-01,2,Eixample,10,Sant Antoni,167,21849.8
2016-01-01,2,Eixample,10,Sant Antoni,168,20619.31
2016-01-01,2,Eixample,10,Sant Antoni,169,20099.51
2016-01-01,2,Eixample,10,Sant Antoni,170,20575.54
2016-01-01,2,Eixample,10,Sant Antoni,171,18789.01
2016-01-01,2,Eixample,10,Sant Antoni,172,17856.09
2016-01-01,2,Eixample,10,Sant Antoni,173,20172.52
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,17286.36
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,15391.82
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,14255.0
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,17694.26
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,16031.72
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,14836.76
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,15735.89
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,15601.03
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,16594.69
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,14368.49
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,12384.7
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,15457.95
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,13858.31
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,13374.0
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,14182.89
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,13244.79
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,14053.74
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,14880.22
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,14986.75
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,18106.03
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,18468.86
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,16715.28
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,14564.95
2016-01-01,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,15843.16
2016-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,12407.91
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,26,17104.13
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,27,17220.63
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,28,20954.88
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,29,14788.5
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,30,16818.52
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,31,15495.69
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,32,14429.7
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,33,12069.25
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,34,16587.29
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,35,16982.61
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,36,19374.41
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,37,17585.62
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,38,11423.7
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,39,12525.42
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,40,21459.2
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,41,17473.89
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,42,17240.28
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,43,18846.01
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,44,16935.31
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,45,19689.95
2016-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,46,23122.48
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,47,17604.44
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,48,22326.56
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,49,19417.87
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,50,19883.34
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,51,16260.7
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,52,16508.44
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,53,17020.85
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,54,19546.98
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,55,18840.75
2016-01-01,3,Sants-Montjuïc,15,Hostafrancs,56,18764.27
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,57,17582.02
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,58,22162.79
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,59,16784.02
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,60,20016.9
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,61,17394.56
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,62,17925.92
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,63,17163.89
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,64,19300.92
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,65,19580.11
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,66,18313.15
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,67,18656.6
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,68,16998.46
2016-01-01,3,Sants-Montjuïc,16,la Bordeta,69,20050.42
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,16300.96
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,15428.99
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,72,16059.38
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,73,18378.54
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,74,18062.98
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,75,17415.89
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,76,17280.08
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,77,17351.52
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,78,17976.65
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,79,15392.37
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,80,18583.04
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,81,19796.34
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,82,21937.75
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,83,20845.26
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,84,20007.09
2016-01-01,3,Sants-Montjuïc,17,Sants - Badal,85,19013.32
2016-01-01,3,Sants-Montjuïc,18,Sants,86,26874.14
2016-01-01,3,Sants-Montjuïc,18,Sants,87,23598.35
2016-01-01,3,Sants-Montjuïc,18,Sants,88,19435.52
2016-01-01,3,Sants-Montjuïc,18,Sants,89,22515.51
2016-01-01,3,Sants-Montjuïc,18,Sants,90,24671.13
2016-01-01,3,Sants-Montjuïc,18,Sants,91,21433.05
2016-01-01,3,Sants-Montjuïc,18,Sants,92,20041.61
2016-01-01,3,Sants-Montjuïc,18,Sants,93,21035.26
2016-01-01,3,Sants-Montjuïc,18,Sants,94,22124.55
2016-01-01,3,Sants-Montjuïc,18,Sants,95,18962.1
2016-01-01,3,Sants-Montjuïc,18,Sants,96,17699.7
2016-01-01,3,Sants-Montjuïc,18,Sants,97,13393.06
2016-01-01,3,Sants-Montjuïc,18,Sants,98,16701.9
2016-01-01,3,Sants-Montjuïc,18,Sants,99,19500.0
2016-01-01,3,Sants-Montjuïc,18,Sants,100,18644.19
2016-01-01,3,Sants-Montjuïc,18,Sants,101,17043.61
2016-01-01,3,Sants-Montjuïc,18,Sants,102,19516.33
2016-01-01,3,Sants-Montjuïc,18,Sants,103,19209.01
2016-01-01,3,Sants-Montjuïc,18,Sants,104,17391.37
2016-01-01,3,Sants-Montjuïc,18,Sants,105,18267.2
2016-01-01,3,Sants-Montjuïc,18,Sants,106,18596.25
2016-01-01,3,Sants-Montjuïc,18,Sants,107,21727.17
2016-01-01,3,Sants-Montjuïc,18,Sants,108,18553.91
2016-01-01,3,Sants-Montjuïc,18,Sants,109,19643.7
2016-01-01,3,Sants-Montjuïc,18,Sants,110,20462.26
2016-01-01,3,Sants-Montjuïc,18,Sants,111,19591.18
2016-01-01,3,Sants-Montjuïc,18,Sants,112,23934.07
2016-01-01,3,Sants-Montjuïc,18,Sants,113,26366.31
2016-01-01,3,Sants-Montjuïc,18,Sants,114,24402.98
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,211,17156.62
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,212,15892.75
2016-01-01,3,Sants-Montjuïc,13,la Marina de Port,213,12725.08
2016-01-01,4,Les Corts,19,les Corts,1,23987.49
2016-01-01,4,Les Corts,19,les Corts,2,27451.6
2016-01-01,4,Les Corts,19,les Corts,3,25435.81
2016-01-01,4,Les Corts,19,les Corts,4,23796.76
2016-01-01,4,Les Corts,19,les Corts,5,23095.71
2016-01-01,4,Les Corts,19,les Corts,6,23025.63
2016-01-01,4,Les Corts,19,les Corts,7,20339.93
2016-01-01,4,Les Corts,19,les Corts,8,22208.15
2016-01-01,4,Les Corts,19,les Corts,9,24040.6
2016-01-01,4,Les Corts,19,les Corts,10,27346.18
2016-01-01,4,Les Corts,19,les Corts,11,27818.56
2016-01-01,4,Les Corts,19,les Corts,12,24599.54
2016-01-01,4,Les Corts,19,les Corts,13,28460.32
2016-01-01,4,Les Corts,19,les Corts,14,28248.61
2016-01-01,4,Les Corts,19,les Corts,15,27093.73
2016-01-01,4,Les Corts,19,les Corts,16,26735.74
2016-01-01,4,Les Corts,19,les Corts,17,29157.23
2016-01-01,4,Les Corts,19,les Corts,18,29474.77
2016-01-01,4,Les Corts,19,les Corts,19,34788.92
2016-01-01,4,Les Corts,19,les Corts,20,27470.69
2016-01-01,4,Les Corts,19,les Corts,21,31960.32
2016-01-01,4,Les Corts,19,les Corts,22,27856.68
2016-01-01,4,Les Corts,19,les Corts,23,40678.6
2016-01-01,4,Les Corts,19,les Corts,24,40318.03
2016-01-01,4,Les Corts,19,les Corts,25,25205.99
2016-01-01,4,Les Corts,19,les Corts,26,26894.41
2016-01-01,4,Les Corts,19,les Corts,27,27293.77
2016-01-01,4,Les Corts,19,les Corts,28,25377.79
2016-01-01,4,Les Corts,19,les Corts,29,30625.75
2016-01-01,4,Les Corts,19,les Corts,30,29265.88
2016-01-01,4,Les Corts,19,les Corts,31,20704.44
2016-01-01,4,Les Corts,19,les Corts,32,23664.57
2016-01-01,4,Les Corts,19,les Corts,33,22638.57
2016-01-01,4,Les Corts,19,les Corts,34,29593.06
2016-01-01,4,Les Corts,19,les Corts,35,26683.97
2016-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,36,20478.97
2016-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,37,23533.03
